Rental Price,Address,No of Bed,No of Bathrooms,Area,Pets Allowed,No of Beds
"£3,432",,2.0,1.0,,,2.0
"£1,300",,2.0,2.0,,,2.0
"£1,950",,2.0,3.0,,,4.0
"£1,000",,2.0,1.0,,,2.0
£995,,2.0,1.0,,,2.0
"£1,225",,2.0,1.0,,,1.0
£725,,2.0,1.0,,,1.0
£795,,2.0,1.0,,,1.0
"£1,795",,2.0,1.0,,,3.0
"£1,095","Anderston Quay, Glasgow, G3 8BG, United Kingdom",2.0,1.0,950 Sq Ft,,2.0
£895,"22 Kennedy Path, Glasgow, G4 0PP, United Kingdom",2.0,1.0,,,1.0
£895,"Haggs Lane, Shawmoss, Glasgow, G41 4RL, United Kingdom",2.0,1.0,,,1.0
"£1,695","Shuna Crescent, Eastpark, Glasgow, G20 9QS, United Kingdom",2.0,1.0,,,3.0
"£1,150","Whittingehame Drive, Glasgow, G12 0YJ, United Kingdom",2.0,2.0,,,2.0
"£1,635","Glasgow City, G4 9EF, United Kingdom",2.0,2.0,,,2.0
"£1,300","Scotmid, Clarkston Road, New Cathcart, Glasgow, G44 3JG, United Kingdom",2.0,2.0,,,3.0
"£1,645","Lady Anne Street, Glasgow, G14 0JN, United Kingdom",2.0,1.0,,,2.0
"£2,250","Exhibition Centre Railway Station, Minerva Street, Glasgow, G3 8BY, United Kingdom",2.0,3.0,,,3.0
"£1,895","Kent Road, Glasgow, G3 7EF, United Kingdom",2.0,3.0,,,4.0
"£4,686","National Theatre of Scotland, 125 Craighall Road, Glasgow, G4 9TL, United Kingdom",2.0,1.0,,,2.0
£950,,2.0,1.0,,,1.0
£825,,2.0,1.0,,,2.0
"£1,395",,2.0,2.0,,,2.0
£650,,2.0,1.0,,,1.0
£875,,2.0,1.0,,,1.0
"£1,720",,2.0,2.0,,,2.0
£995,,2.0,1.0,,,2.0
"£1,595",,2.0,2.0,,,2.0
"£2,950",,2.0,1.0,,,2.0
"£1,350",,2.0,1.0,,,2.0
"£1,250",,2.0,1.0,,,2.0
"£1,150","Blackfriars Car Park, Parsonage Square, Glasgow, G4 0TA, United Kingdom",2.0,1.0,65 Sq M,,2.0
"£1,495","Maverton Building, Fenwick Road, Giffnock, G46 6XF, United Kingdom",2.0,1.0,60 Sq M,,3.0
"£3,776","98 Wilton Gardens, Queen's Cross, Glasgow, G20 6QZ, United Kingdom",2.0,1.0,65 Sq M,,3.0
"£3,100","Errol Gardens, Hutchesontown, Glasgow, G5 0RA, United Kingdom",2.0,2.0,,,3.0
"£3,432","Craigenbay Road, Lenzie, G66 5JP, United Kingdom",2.0,1.0,,,2.0
£950,"91 Dowanhill Street, Partickhill, Glasgow, G12 9EG, United Kingdom",2.0,1.0,,,2.0
£895,"40-42 King's Park Road, Glasgow, G44 4SU, United Kingdom",2.0,1.0,,,2.0
£850,"10 Wood Street, Glasgow, G31 3BT, United Kingdom",2.0,1.0,,,2.0
"£1,350","Coplaw Street, Glasgow, G42 7JN, United Kingdom",2.0,2.0,,,3.0
"£1,400","16 Speirs Wharf, Glasgow, G4 9TJ, United Kingdom",2.0,1.0,,,2.0
"£1,495","Dumbarton Road, Partickhill, Glasgow, G11 6NX, United Kingdom",2.0,2.0,,,2.0
"£1,650",,2.0,2.0,,,2.0
£895,,2.0,2.0,,,1.0
"£3,432",,2.0,1.0,,,2.0
"£1,300",,2.0,2.0,,,2.0
"£1,950",,2.0,3.0,,,4.0
"£1,000",,2.0,1.0,,,2.0
£995,,2.0,1.0,,,2.0
"£1,225",,2.0,1.0,,,1.0
£725,,2.0,1.0,,,1.0
£795,,2.0,1.0,,,1.0
"£1,795",,2.0,1.0,,,3.0
"£1,095","Anderston Quay, Glasgow, G3 8BG, United Kingdom",2.0,1.0,950 Sq Ft,,2.0
£895,"22 Kennedy Path, Glasgow, G4 0PP, United Kingdom",2.0,1.0,,,1.0
£895,"Haggs Lane, Shawmoss, Glasgow, G41 4RL, United Kingdom",2.0,1.0,,,1.0
"£1,695","Shuna Crescent, Eastpark, Glasgow, G20 9QS, United Kingdom",2.0,1.0,,,3.0
"£1,150","Whittingehame Drive, Glasgow, G12 0YJ, United Kingdom",2.0,2.0,,,2.0
"£1,635","Glasgow City, G4 9EF, United Kingdom",2.0,2.0,,,2.0
"£1,300","Scotmid, Clarkston Road, New Cathcart, Glasgow, G44 3JG, United Kingdom",2.0,2.0,,,3.0
"£1,645","Lady Anne Street, Glasgow, G14 0JN, United Kingdom",2.0,1.0,,,2.0
"£2,250","Exhibition Centre Railway Station, Minerva Street, Glasgow, G3 8BY, United Kingdom",2.0,3.0,,,3.0
"£1,895","Kent Road, Glasgow, G3 7EF, United Kingdom",2.0,3.0,,,4.0
"£4,686","National Theatre of Scotland, 125 Craighall Road, Glasgow, G4 9TL, United Kingdom",2.0,1.0,,,2.0
£950,,2.0,1.0,,,1.0
£825,,2.0,1.0,,,2.0
"£1,395",,2.0,2.0,,,2.0
£650,,2.0,1.0,,,1.0
£875,,2.0,1.0,,,1.0
"£1,720",,2.0,2.0,,,2.0
£995,,2.0,1.0,,,2.0
"£1,595",,2.0,2.0,,,2.0
"£2,950",,2.0,1.0,,,2.0
"£1,350",,2.0,1.0,,,2.0
"£1,250",,2.0,1.0,,,2.0
"£1,150","Blackfriars Car Park, Parsonage Square, Glasgow, G4 0TA, United Kingdom",2.0,1.0,65 Sq M,,2.0
"£1,495","Maverton Building, Fenwick Road, Giffnock, G46 6XF, United Kingdom",2.0,1.0,60 Sq M,,3.0
"£3,776","98 Wilton Gardens, Queen's Cross, Glasgow, G20 6QZ, United Kingdom",2.0,1.0,65 Sq M,,3.0
"£3,100","Errol Gardens, Hutchesontown, Glasgow, G5 0RA, United Kingdom",2.0,2.0,,,3.0
"£3,432","Craigenbay Road, Lenzie, G66 5JP, United Kingdom",2.0,1.0,,,2.0
£950,"91 Dowanhill Street, Partickhill, Glasgow, G12 9EG, United Kingdom",2.0,1.0,,,2.0
£895,"40-42 King's Park Road, Glasgow, G44 4SU, United Kingdom",2.0,1.0,,,2.0
£850,"10 Wood Street, Glasgow, G31 3BT, United Kingdom",2.0,1.0,,,2.0
"£1,350","Coplaw Street, Glasgow, G42 7JN, United Kingdom",2.0,2.0,,,3.0
"£1,400","16 Speirs Wharf, Glasgow, G4 9TJ, United Kingdom",2.0,1.0,,,2.0
"£1,495","Dumbarton Road, Partickhill, Glasgow, G11 6NX, United Kingdom",2.0,2.0,,,2.0
"£1,650",,2.0,2.0,,,2.0
£895,,2.0,2.0,,,1.0
"£3,432",,2.0,1.0,,,2.0
"£1,300",,2.0,2.0,,,2.0
"£1,950",,2.0,3.0,,,4.0
"£1,000",,2.0,1.0,,,2.0
£995,,2.0,1.0,,,2.0
"£1,225",,2.0,1.0,,,1.0
£725,,2.0,1.0,,,1.0
£795,,2.0,1.0,,,1.0
"£1,795",,2.0,1.0,,,3.0
"£1,095","Anderston Quay, Glasgow, G3 8BG, United Kingdom",2.0,1.0,950 Sq Ft,,2.0
£895,"22 Kennedy Path, Glasgow, G4 0PP, United Kingdom",2.0,1.0,,,1.0
£895,"Haggs Lane, Shawmoss, Glasgow, G41 4RL, United Kingdom",2.0,1.0,,,1.0
"£1,695","Shuna Crescent, Eastpark, Glasgow, G20 9QS, United Kingdom",2.0,1.0,,,3.0
"£1,150","Whittingehame Drive, Glasgow, G12 0YJ, United Kingdom",2.0,2.0,,,2.0
"£1,635","Glasgow City, G4 9EF, United Kingdom",2.0,2.0,,,2.0
"£1,300","Scotmid, Clarkston Road, New Cathcart, Glasgow, G44 3JG, United Kingdom",2.0,2.0,,,3.0
"£1,645","Lady Anne Street, Glasgow, G14 0JN, United Kingdom",2.0,1.0,,,2.0
"£2,250","Exhibition Centre Railway Station, Minerva Street, Glasgow, G3 8BY, United Kingdom",2.0,3.0,,,3.0
"£1,895","Kent Road, Glasgow, G3 7EF, United Kingdom",2.0,3.0,,,4.0
"£4,686","National Theatre of Scotland, 125 Craighall Road, Glasgow, G4 9TL, United Kingdom",2.0,1.0,,,2.0
£950,,2.0,1.0,,,1.0
£825,,2.0,1.0,,,2.0
"£1,395",,2.0,2.0,,,2.0
£650,,2.0,1.0,,,1.0
£875,,2.0,1.0,,,1.0
"£1,720",,2.0,2.0,,,2.0
£995,,2.0,1.0,,,2.0
"£1,595",,2.0,2.0,,,2.0
"£2,950",,2.0,1.0,,,2.0
"£1,350",,2.0,1.0,,,2.0
"£1,250",,2.0,1.0,,,2.0
"£1,150","Blackfriars Car Park, Parsonage Square, Glasgow, G4 0TA, United Kingdom",2.0,1.0,65 Sq M,,2.0
"£1,495","Maverton Building, Fenwick Road, Giffnock, G46 6XF, United Kingdom",2.0,1.0,60 Sq M,,3.0
"£3,776","98 Wilton Gardens, Queen's Cross, Glasgow, G20 6QZ, United Kingdom",2.0,1.0,65 Sq M,,3.0
"£3,100","Errol Gardens, Hutchesontown, Glasgow, G5 0RA, United Kingdom",2.0,2.0,,,3.0
"£3,432","Craigenbay Road, Lenzie, G66 5JP, United Kingdom",2.0,1.0,,,2.0
£950,"91 Dowanhill Street, Partickhill, Glasgow, G12 9EG, United Kingdom",2.0,1.0,,,2.0
£895,"40-42 King's Park Road, Glasgow, G44 4SU, United Kingdom",2.0,1.0,,,2.0
£850,"10 Wood Street, Glasgow, G31 3BT, United Kingdom",2.0,1.0,,,2.0
"£1,350","Coplaw Street, Glasgow, G42 7JN, United Kingdom",2.0,2.0,,,3.0
"£1,400","16 Speirs Wharf, Glasgow, G4 9TJ, United Kingdom",2.0,1.0,,,2.0
"£1,495","Dumbarton Road, Partickhill, Glasgow, G11 6NX, United Kingdom",2.0,2.0,,,2.0
"£1,650",,2.0,2.0,,,2.0
£895,,2.0,2.0,,,1.0
"£3,432",,2.0,1.0,,,2.0
"£1,300",,2.0,2.0,,,2.0
"£1,950",,2.0,3.0,,,4.0
"£1,000",,2.0,1.0,,,2.0
£995,,2.0,1.0,,,2.0
"£1,225",,2.0,1.0,,,1.0
£725,,2.0,1.0,,,1.0
£795,,2.0,1.0,,,1.0
"£1,795",,2.0,1.0,,,3.0
"£1,095","Anderston Quay, Glasgow, G3 8BG, United Kingdom",2.0,1.0,950 Sq Ft,,2.0
£895,"22 Kennedy Path, Glasgow, G4 0PP, United Kingdom",2.0,1.0,,,1.0
£895,"Haggs Lane, Shawmoss, Glasgow, G41 4RL, United Kingdom",2.0,1.0,,,1.0
"£1,695","Shuna Crescent, Eastpark, Glasgow, G20 9QS, United Kingdom",2.0,1.0,,,3.0
"£1,150","Whittingehame Drive, Glasgow, G12 0YJ, United Kingdom",2.0,2.0,,,2.0
"£1,635","Glasgow City, G4 9EF, United Kingdom",2.0,2.0,,,2.0
"£1,300","Scotmid, Clarkston Road, New Cathcart, Glasgow, G44 3JG, United Kingdom",2.0,2.0,,,3.0
"£1,645","Lady Anne Street, Glasgow, G14 0JN, United Kingdom",2.0,1.0,,,2.0
"£2,250","Exhibition Centre Railway Station, Minerva Street, Glasgow, G3 8BY, United Kingdom",2.0,3.0,,,3.0
"£1,895","Kent Road, Glasgow, G3 7EF, United Kingdom",2.0,3.0,,,4.0
"£4,686","National Theatre of Scotland, 125 Craighall Road, Glasgow, G4 9TL, United Kingdom",2.0,1.0,,,2.0
£950,,2.0,1.0,,,1.0
£825,,2.0,1.0,,,2.0
"£1,395",,2.0,2.0,,,2.0
£650,,2.0,1.0,,,1.0
£875,,2.0,1.0,,,1.0
"£1,720",,2.0,2.0,,,2.0
£995,,2.0,1.0,,,2.0
"£1,595",,2.0,2.0,,,2.0
"£2,950",,2.0,1.0,,,2.0
"£1,350",,2.0,1.0,,,2.0
"£1,250",,2.0,1.0,,,2.0
"$2,800",3500 Coventry Place,2.0,1.5,"1,584 Sq Ft",,3.0
"$2,700","Timber Ridge Court, Hamilton, Neptune Township, NJ 07753, USA",2.0,2.5,"1,504 Sq Ft",,3.0
"$3,535","Corrio Alley, Newtown, PA 19840, USA",2.0,2.0,"1,326 Sq Ft",,2.0
"$3,000","275 2nd Avenue, Ortley Terrace, Toms River, NJ 08751, USA",2.0,2.5,"1,500 Sq Ft",,3.0
"$2,900","34 O Street, Seaside Park, NJ 08752, USA",2.0,1.0,"1,580 Sq Ft",,4.0
"$32,000","718 East Avenue, Bay Head, Ocean County, NJ 08742, USA",2.0,3.0,"2,840 Sq Ft",,3.0
"$5,000","unnamed road, Lake Como, Monmouth County, NJ 07762, USA",2.0,2.5,"1,801 Sq Ft",,4.0
"$3,750","Second Baptist Church, Atkins Avenue, Asbury Park, NJ 07753, USA",2.0,2.5,"2,312 Sq Ft",,3.0
"$3,800","98 Hayes Street, East Long Branch, Long Branch, NJ 07740, USA",2.0,1.0,916 Sq Ft,,4.0
"$4,000","220 4th Avenue, Bradley Beach, Monmouth County, NJ 07720, USA",2.0,2.0,"2,256 Sq Ft",,3.0
"$12,000","24 White Pine Road, Fresh Ponds, South Brunswick, NJ 08831, USA",2.0,3.5,"1,936 Sq Ft",,4.0
"$7,800",,2.0,3.0,"2,235 Sq Ft",,5.0
"$65,000",,2.0,2.0,"3,129 Sq Ft",,4.0
"$3,600",,2.0,4.0,"2,150 Sq Ft",,5.0
"$3,500",,2.0,1.5,"1,930 Sq Ft",,4.0
"$10,000",,2.0,2.5,"1,645 Sq Ft",,3.0
"$4,000",,2.0,2.0,"2,224 Sq Ft",,3.0
"$3,195",,2.0,3.5,"1,317 Sq Ft",,3.0
"$4,200",,2.0,2.0,"2,286 Sq Ft",,7.0
"$3,900",,2.0,2.0,,,3.0
"$4,500",,2.0,2.5,,,4.0
"$3,200",,2.0,2.5,,,3.0
"$2,275","Strathmore Gardens, Aberdeen Township, NJ 07747, USA",2.0,1.0,891 Sq Ft,,2.0
"$56,000","Point Pleasant Beach, Hawthorne Avenue, Point Pleasant Beach, NJ 08742, USA",2.0,3.0,"1,874 Sq Ft",,4.0
"$25,950","144 Mercer Court, Oxford Valley, Falls Township, PA 19030, USA",2.0,2.0,"1,000 Sq Ft",,3.0
"$3,000","Pizza on Main, Ocean Park Avenue, Bradley Beach, Monmouth County, NJ 07720, USA",2.0,1.0,"1,980 Sq Ft",,3.0
"$2,900","Lavallette, NJ",2.0,2.5,"3,618 Sq Ft",,3.0
"$16,000","305 Beecroft Place, Oakhurst, Ocean Township, NJ 07755, USA",2.0,4.0,"3,034 Sq Ft",,5.0
"$5,500","83 Pinewood Place, Keansburg, NJ 07734, USA",2.0,2.5,"3,000 Sq Ft",,5.0
"$45,000","98 Hayes Street, East Long Branch, Long Branch, NJ 07740, USA",2.0,2.5,"1,600 Sq Ft",,4.0
"$6,600","Seaside Heights, NJ, 08751",2.0,3.0,"1,274 Sq Ft",,4.0
"$3,400","12 Greenbriar Road, Oakhurst, Ocean Township, NJ 07755, USA",2.0,2.0,"1,885 Sq Ft",,4.0
"$2,400","375 Western Avenue, Bay Head, Ocean County, NJ 08742, USA",2.0,2.0,"1,084 Sq Ft",,4.0
"$7,500",,2.0,1.0,850 Sq Ft,,3.0
"$2,100",,2.0,1.0,"2,446 Sq Ft",,1.0
"$2,000",,2.0,1.0,"2,672 Sq Ft",,2.0
"$4,500",,2.0,3.5,"1,332 Sq Ft",,4.0
"$3,200",,2.0,2.5,500 Sq Ft,,3.0
"$4,500",,2.0,1.0,"4,271 Sq Ft",,2.0
"$15,000",,2.0,4.5,"1,965 Sq Ft",,7.0
"$6,850",,2.0,3.0,"4,035 Sq Ft",,4.0
"$12,360",,2.0,1.0,,,2.0
"$11,000",,2.0,5.0,,,4.0
"$38,550",,2.0,5.0,,,8.0
"$2,800",3500 Coventry Place,2.0,1.5,"1,584 Sq Ft",,3.0
"$2,700","Timber Ridge Court, Hamilton, Neptune Township, NJ 07753, USA",2.0,2.5,"1,504 Sq Ft",,3.0
"$3,535","Corrio Alley, Newtown, PA 19840, USA",2.0,2.0,"1,326 Sq Ft",,2.0
"$3,000","275 2nd Avenue, Ortley Terrace, Toms River, NJ 08751, USA",2.0,2.5,"1,500 Sq Ft",,3.0
"$2,900","34 O Street, Seaside Park, NJ 08752, USA",2.0,1.0,"1,580 Sq Ft",,4.0
"$32,000","718 East Avenue, Bay Head, Ocean County, NJ 08742, USA",2.0,3.0,"2,840 Sq Ft",,3.0
"$5,000","unnamed road, Lake Como, Monmouth County, NJ 07762, USA",2.0,2.5,"1,801 Sq Ft",,4.0
"$3,750","Second Baptist Church, Atkins Avenue, Asbury Park, NJ 07753, USA",2.0,2.5,"2,312 Sq Ft",,3.0
"$3,800","98 Hayes Street, East Long Branch, Long Branch, NJ 07740, USA",2.0,1.0,916 Sq Ft,,4.0
"$4,000","220 4th Avenue, Bradley Beach, Monmouth County, NJ 07720, USA",2.0,2.0,"2,256 Sq Ft",,3.0
"$12,000","24 White Pine Road, Fresh Ponds, South Brunswick, NJ 08831, USA",2.0,3.5,"1,936 Sq Ft",,4.0
"$7,800",,2.0,3.0,"2,235 Sq Ft",,5.0
"$65,000",,2.0,2.0,"3,129 Sq Ft",,4.0
"$3,600",,2.0,4.0,"2,150 Sq Ft",,5.0
"$3,500",,2.0,1.5,"1,930 Sq Ft",,4.0
"$10,000",,2.0,2.5,"1,645 Sq Ft",,3.0
"$4,000",,2.0,2.0,"2,224 Sq Ft",,3.0
"$3,195",,2.0,3.5,"1,317 Sq Ft",,3.0
"$4,200",,2.0,2.0,"2,286 Sq Ft",,7.0
"$3,900",,2.0,2.0,,,3.0
"$4,500",,2.0,2.5,,,4.0
"$3,200",,2.0,2.5,,,3.0
"$2,275","Strathmore Gardens, Aberdeen Township, NJ 07747, USA",2.0,1.0,891 Sq Ft,,2.0
"$56,000","Point Pleasant Beach, Hawthorne Avenue, Point Pleasant Beach, NJ 08742, USA",2.0,3.0,"1,874 Sq Ft",,4.0
"$25,950","144 Mercer Court, Oxford Valley, Falls Township, PA 19030, USA",2.0,2.0,"1,000 Sq Ft",,3.0
"$3,000","Pizza on Main, Ocean Park Avenue, Bradley Beach, Monmouth County, NJ 07720, USA",2.0,1.0,"1,980 Sq Ft",,3.0
"$2,900","Lavallette, NJ",2.0,2.5,"3,618 Sq Ft",,3.0
"$16,000","305 Beecroft Place, Oakhurst, Ocean Township, NJ 07755, USA",2.0,4.0,"3,034 Sq Ft",,5.0
"$5,500","83 Pinewood Place, Keansburg, NJ 07734, USA",2.0,2.5,"3,000 Sq Ft",,5.0
"$45,000","98 Hayes Street, East Long Branch, Long Branch, NJ 07740, USA",2.0,2.5,"1,600 Sq Ft",,4.0
"$6,600","Seaside Heights, NJ, 08751",2.0,3.0,"1,274 Sq Ft",,4.0
"$3,400","12 Greenbriar Road, Oakhurst, Ocean Township, NJ 07755, USA",2.0,2.0,"1,885 Sq Ft",,4.0
"$2,400","375 Western Avenue, Bay Head, Ocean County, NJ 08742, USA",2.0,2.0,"1,084 Sq Ft",,4.0
"$7,500",,2.0,1.0,850 Sq Ft,,3.0
"$2,100",,2.0,1.0,"2,446 Sq Ft",,1.0
"$2,000",,2.0,1.0,"2,672 Sq Ft",,2.0
"$4,500",,2.0,3.5,"1,332 Sq Ft",,4.0
"$3,200",,2.0,2.5,500 Sq Ft,,3.0
"$4,500",,2.0,1.0,"4,271 Sq Ft",,2.0
"$15,000",,2.0,4.5,"1,965 Sq Ft",,7.0
"$6,850",,2.0,3.0,"4,035 Sq Ft",,4.0
"$12,360",,2.0,1.0,,,2.0
"$11,000",,2.0,5.0,,,4.0
"$38,550",,2.0,5.0,,,8.0
"$2,800",3500 Coventry Place,2.0,1.5,"1,584 Sq Ft",,3.0
"$2,700","Timber Ridge Court, Hamilton, Neptune Township, NJ 07753, USA",2.0,2.5,"1,504 Sq Ft",,3.0
"$3,535","Corrio Alley, Newtown, PA 19840, USA",2.0,2.0,"1,326 Sq Ft",,2.0
"$3,000","275 2nd Avenue, Ortley Terrace, Toms River, NJ 08751, USA",2.0,2.5,"1,500 Sq Ft",,3.0
"$2,900","34 O Street, Seaside Park, NJ 08752, USA",2.0,1.0,"1,580 Sq Ft",,4.0
"$32,000","718 East Avenue, Bay Head, Ocean County, NJ 08742, USA",2.0,3.0,"2,840 Sq Ft",,3.0
"$5,000","unnamed road, Lake Como, Monmouth County, NJ 07762, USA",2.0,2.5,"1,801 Sq Ft",,4.0
"$3,750","Second Baptist Church, Atkins Avenue, Asbury Park, NJ 07753, USA",2.0,2.5,"2,312 Sq Ft",,3.0
"$3,800","98 Hayes Street, East Long Branch, Long Branch, NJ 07740, USA",2.0,1.0,916 Sq Ft,,4.0
"$4,000","220 4th Avenue, Bradley Beach, Monmouth County, NJ 07720, USA",2.0,2.0,"2,256 Sq Ft",,3.0
"$12,000","24 White Pine Road, Fresh Ponds, South Brunswick, NJ 08831, USA",2.0,3.5,"1,936 Sq Ft",,4.0
"$7,800",,2.0,3.0,"2,235 Sq Ft",,5.0
"$65,000",,2.0,2.0,"3,129 Sq Ft",,4.0
"$3,600",,2.0,4.0,"2,150 Sq Ft",,5.0
"$3,500",,2.0,1.5,"1,930 Sq Ft",,4.0
"$10,000",,2.0,2.5,"1,645 Sq Ft",,3.0
"$4,000",,2.0,2.0,"2,224 Sq Ft",,3.0
"$3,195",,2.0,3.5,"1,317 Sq Ft",,3.0
"$4,200",,2.0,2.0,"2,286 Sq Ft",,7.0
"$3,900",,2.0,2.0,,,3.0
"$4,500",,2.0,2.5,,,4.0
"$3,200",,2.0,2.5,,,3.0
"$2,275","Strathmore Gardens, Aberdeen Township, NJ 07747, USA",2.0,1.0,891 Sq Ft,,2.0
"$56,000","Point Pleasant Beach, Hawthorne Avenue, Point Pleasant Beach, NJ 08742, USA",2.0,3.0,"1,874 Sq Ft",,4.0
"$25,950","144 Mercer Court, Oxford Valley, Falls Township, PA 19030, USA",2.0,2.0,"1,000 Sq Ft",,3.0
"$3,000","Pizza on Main, Ocean Park Avenue, Bradley Beach, Monmouth County, NJ 07720, USA",2.0,1.0,"1,980 Sq Ft",,3.0
"$2,900","Lavallette, NJ",2.0,2.5,"3,618 Sq Ft",,3.0
"$16,000","305 Beecroft Place, Oakhurst, Ocean Township, NJ 07755, USA",2.0,4.0,"3,034 Sq Ft",,5.0
"$5,500","83 Pinewood Place, Keansburg, NJ 07734, USA",2.0,2.5,"3,000 Sq Ft",,5.0
"$45,000","98 Hayes Street, East Long Branch, Long Branch, NJ 07740, USA",2.0,2.5,"1,600 Sq Ft",,4.0
"$6,600","Seaside Heights, NJ, 08751",2.0,3.0,"1,274 Sq Ft",,4.0
"$3,400","12 Greenbriar Road, Oakhurst, Ocean Township, NJ 07755, USA",2.0,2.0,"1,885 Sq Ft",,4.0
"$2,400","375 Western Avenue, Bay Head, Ocean County, NJ 08742, USA",2.0,2.0,"1,084 Sq Ft",,4.0
"$7,500",,2.0,1.0,850 Sq Ft,,3.0
"$2,100",,2.0,1.0,"2,446 Sq Ft",,1.0
"$2,000",,2.0,1.0,"2,672 Sq Ft",,2.0
"$4,500",,2.0,3.5,"1,332 Sq Ft",,4.0
"$3,200",,2.0,2.5,500 Sq Ft,,3.0
"$4,500",,2.0,1.0,"4,271 Sq Ft",,2.0
"$15,000",,2.0,4.5,"1,965 Sq Ft",,7.0
"$6,850",,2.0,3.0,"4,035 Sq Ft",,4.0
"$12,360",,2.0,1.0,,,2.0
"$11,000",,2.0,5.0,,,4.0
"$38,550",,2.0,5.0,,,8.0
"$2,800",3500 Coventry Place,2.0,1.5,"1,584 Sq Ft",,3.0
"$2,700","Timber Ridge Court, Hamilton, Neptune Township, NJ 07753, USA",2.0,2.5,"1,504 Sq Ft",,3.0
"$3,535","Corrio Alley, Newtown, PA 19840, USA",2.0,2.0,"1,326 Sq Ft",,2.0
"$3,000","275 2nd Avenue, Ortley Terrace, Toms River, NJ 08751, USA",2.0,2.5,"1,500 Sq Ft",,3.0
"$2,900","34 O Street, Seaside Park, NJ 08752, USA",2.0,1.0,"1,580 Sq Ft",,4.0
"$32,000","718 East Avenue, Bay Head, Ocean County, NJ 08742, USA",2.0,3.0,"2,840 Sq Ft",,3.0
"$5,000","unnamed road, Lake Como, Monmouth County, NJ 07762, USA",2.0,2.5,"1,801 Sq Ft",,4.0
"$3,750","Second Baptist Church, Atkins Avenue, Asbury Park, NJ 07753, USA",2.0,2.5,"2,312 Sq Ft",,3.0
"$3,800","98 Hayes Street, East Long Branch, Long Branch, NJ 07740, USA",2.0,1.0,916 Sq Ft,,4.0
"$4,000","220 4th Avenue, Bradley Beach, Monmouth County, NJ 07720, USA",2.0,2.0,"2,256 Sq Ft",,3.0
"$12,000","24 White Pine Road, Fresh Ponds, South Brunswick, NJ 08831, USA",2.0,3.5,"1,936 Sq Ft",,4.0
"$7,800",,2.0,3.0,"2,235 Sq Ft",,5.0
"$65,000",,2.0,2.0,"3,129 Sq Ft",,4.0
"$3,600",,2.0,4.0,"2,150 Sq Ft",,5.0
"$3,500",,2.0,1.5,"1,930 Sq Ft",,4.0
"$10,000",,2.0,2.5,"1,645 Sq Ft",,3.0
"$4,000",,2.0,2.0,"2,224 Sq Ft",,3.0
"$3,195",,2.0,3.5,"1,317 Sq Ft",,3.0
"$4,200",,2.0,2.0,"2,286 Sq Ft",,7.0
"$3,900",,2.0,2.0,,,3.0
"$4,500",,2.0,2.5,,,4.0
"$3,200",,2.0,2.5,,,3.0
"$6,430","Point Lonsdale VIC 3225, Australia",2.0,2.0,538 Sq Ft,,3.0
"$6,202","Melbourne, Victoria, Australia",2.0,1.0,602 Sq Ft,,1.0
"$6,293","Rye VIC 3941, Australia",2.0,2.0,"2,153 Sq Ft",,2.0
"$8,026","South Yarra, Toorak Road, South Yarra VIC 3141, Australia",2.0,2.0,968 Sq Ft,,2.0
"$14,866","Red Hill South, Melbourne, Victoria, Australia",2.0,3.0,731 Sq Ft,,4.0
"$19,290","Melbourne, Victoria, Australia",2.0,1.0,"1,615 Sq Ft",,5.0
"$3,967","Melbourne VIC 3931, Australia",2.0,2.0,"1,356 Sq Ft",,1.0
"$30,189","Footscray, Paisley Street, Footscray VIC 3011, Australia",2.0,1.0,355 Sq Ft,,2.0
"$38,489","3006, Australia",2.0,2.0,11 Sq Ft,,4.0
"$8,026",601 Little Collins Street,2.0,2.0,462 Sq Ft,,2.0
"$8,437","Point Lonsdale VIC 3225, Australia",2.0,3.0,11 Sq Ft,,2.0
"$19,153",,2.0,1.0,,,3.0
"$9,668",,2.0,1.0,,,3.0
"$7,205",,2.0,1.0,,,3.0
"$5,336",,2.0,1.0,,,1.0
"$13,316",,2.0,1.0,,,2.0
"$5,290",,2.0,1.0,,,1.0
"$7,251",,2.0,2.0,,,2.0
"$7,160",,2.0,1.0,,,2.0
"$2,964",,2.0,1.0,,,1.0
"$12,814",,2.0,1.0,,,3.0
"$4,415",,2.0,1.0,,,2.0
"$13,362","Melbourne, Victoria, Australia",2.0,1.0,"3,229 Sq Ft",,3.0
"$8,893","Port Melbourne VIC 3207, Australia",2.0,1.0,"2,476 Sq Ft",,1.0
"$8,117","Melbourne, Victoria, Australia",2.0,3.0,775 Sq Ft,,3.0
"$15,231","McCrae VIC 3938, Australia",2.0,2.0,,,4.0
"$7,433","Point Cook VIC 3030, Australia",2.0,1.0,,,2.0
"$11,857","Tootgarook VIC 3941, Australia",2.0,1.0,,,2.0
"$7,707","75 ST VINCENT PL, ALBERT PARK VIC 3206, Australia",2.0,4.0,,,2.0
"$26,085","Kensington, Bellair Street, Kensington VIC 3031, Australia",2.0,2.0,,,5.0
"$5,792","Melbourne VIC 3931, Australia",2.0,3.0,,,3.0
"$41,407","Capel Sound VIC 3940, Australia",2.0,2.0,,,4.0
"$8,300","Rosebud VIC 3939, Australia",2.0,5.0,,,4.0
"$15,961",,2.0,1.0,,,9.0
"$4,332",,2.0,2.0,,,2.0
"$21,205",,2.0,2.0,,,4.0
"$5,336",,2.0,2.0,,,2.0
